,p,d,q,P,D,Q,AIC,BIC
0,3.0,1.0,3.0,0.0,2.0,1.0,-768.7147651031933,-697.1166661831116
0,3.0,1.0,3.0,0.0,2.0,2.0,-849.098403270304,-773.7319833544285
0,3.0,1.0,3.0,0.0,2.0,3.0,-845.9503749206995,-766.8156340090302
0,3.0,1.0,3.0,1.0,0.0,0.0,-978.0526585897082,-905.640979723151
0,3.0,1.0,3.0,1.0,0.0,1.0,-977.0984271089495,-900.8756072494155
0,3.0,1.0,3.0,1.0,0.0,2.0,-981.8699385744064,-901.8359777218957
0,3.0,1.0,3.0,1.0,0.0,3.0,-989.1229169698495,-905.2778151243621
0,3.0,1.0,3.0,1.0,1.0,0.0,-877.363092649254,-805.3538494022062
0,3.0,1.0,3.0,1.0,1.0,1.0,-930.2440992161257,-854.4448957981807
0,3.0,1.0,3.0,1.0,1.0,2.0,-929.8793897002763,-850.290226111434
0,3.0,1.0,3.0,1.0,1.0,3.0,-928.7948795534393,-845.4157557936996
0,3.0,1.0,3.0,1.0,2.0,0.0,-642.3408646829238,-570.742765762842
0,3.0,1.0,3.0,1.0,2.0,1.0,-803.8442773303778,-728.4778574145024
0,3.0,1.0,3.0,1.0,2.0,2.0,-767.0734662574148,-687.9387253457455
0,3.0,1.0,3.0,1.0,2.0,3.0,-847.0176298928831,-764.1145679854201
0,3.0,1.0,4.0,0.0,0.0,0.0,-977.2374145216766,-904.8257356551193
0,3.0,1.0,4.0,0.0,0.0,1.0,-975.9921152239795,-899.7692953644455
0,3.0,1.0,4.0,0.0,0.0,2.0,-974.8600538811908,-894.82609302868
0,3.0,1.0,4.0,0.0,0.0,3.0,-988.054742268067,-904.2096404225796
0,3.0,1.0,4.0,0.0,1.0,0.0,-821.9798672542411,-749.9706240071932
0,3.0,1.0,4.0,0.0,1.0,1.0,-936.188118071741,-860.388914653796
0,3.0,1.0,4.0,0.0,1.0,2.0,-934.3872756940947,-854.7981121052524
0,3.0,1.0,4.0,0.0,1.0,3.0,-932.5548054656192,-849.1756817058797
0,3.0,1.0,4.0,0.0,2.0,0.0,-523.3453048329243,-451.7472059128426
0,3.0,1.0,4.0,0.0,2.0,1.0,-753.2175090849678,-677.8510891690923
0,3.0,1.0,4.0,0.0,2.0,2.0,-845.6637343654925,-766.5289934538232
0,3.0,1.0,4.0,0.0,2.0,3.0,-842.9776220721724,-760.0745601647094
0,3.0,1.0,4.0,1.0,0.0,0.0,-976.1753709766172,-899.9525511170832
0,3.0,1.0,4.0,1.0,0.0,1.0,-974.8401393917421,-894.8061785392314
0,3.0,1.0,4.0,1.0,0.0,2.0,-982.4730224623167,-898.6279206168293
0,3.0,1.0,4.0,1.0,0.0,3.0,-986.7770552288721,-899.120812390408
0,3.0,1.0,4.0,1.0,1.0,0.0,-863.9388409642944,-788.1396375463494
0,3.0,1.0,4.0,1.0,1.0,1.0,-934.3763519360443,-854.787188347202
0,3.0,1.0,4.0,1.0,1.0,2.0,-932.8353580988562,-849.4562343391167
0,3.0,1.0,4.0,1.0,1.0,3.0,-932.527651491046,-845.3585675604091
0,3.0,1.0,4.0,1.0,2.0,0.0,-626.0085827164511,-550.6421628005756
0,3.0,1.0,4.0,1.0,2.0,1.0,-810.6798497078646,-731.5451087961953
0,3.0,1.0,4.0,1.0,2.0,2.0,-755.9982550735593,-673.0951931660964
0,3.0,1.0,4.0,1.0,2.0,3.0,-850.3954357356592,-763.7240528324025
0,3.0,1.0,5.0,0.0,0.0,0.0,-975.8163364956404,-899.5935166361064
0,3.0,1.0,5.0,0.0,0.0,1.0,-974.2795159126631,-894.2455550601524
0,3.0,1.0,5.0,0.0,0.0,2.0,-973.0452899311508,-889.2001880856634
0,3.0,1.0,5.0,0.0,0.0,3.0,-985.745222286894,-898.0889794484299
0,3.0,1.0,5.0,0.0,1.0,0.0,-862.3583576056046,-786.5591541876596
0,3.0,1.0,5.0,0.0,1.0,1.0,-934.3817981113509,-854.7926345225086
0,3.0,1.0,5.0,0.0,1.0,2.0,-932.2796388628751,-848.9005151031356
0,3.0,1.0,5.0,0.0,1.0,3.0,-930.6465960277158,-843.4775120970789
0,3.0,1.0,5.0,0.0,2.0,0.0,-569.3720337839433,-494.0056138680678
0,3.0,1.0,5.0,0.0,2.0,1.0,-801.0586228507606,-721.9238819390914
0,3.0,1.0,5.0,0.0,2.0,2.0,-851.7362598550787,-768.8331979476158
0,3.0,1.0,5.0,0.0,2.0,3.0,-847.4334081170423,-760.7620252137856
0,3.0,1.0,5.0,1.0,0.0,0.0,-974.314473223516,-894.2805123710052
0,3.0,1.0,5.0,1.0,0.0,1.0,-974.3674661516596,-890.5223643061722
0,3.0,1.0,5.0,1.0,0.0,2.0,-979.2311667511892,-891.5749239127251
0,3.0,1.0,5.0,1.0,0.0,3.0,-984.4145106682847,-892.9471268368438
0,3.0,1.0,5.0,1.0,1.0,0.0,-871.3237105931487,-791.7345470043064
0,3.0,1.0,5.0,1.0,1.0,1.0,-932.3838527709793,-849.0047290112398
0,3.0,1.0,5.0,1.0,1.0,2.0,-930.673950476986,-843.5048665463491
0,3.0,1.0,5.0,1.0,1.0,3.0,-930.4416329430969,-839.4825888415628
0,3.0,1.0,5.0,1.0,2.0,0.0,-699.3136664818478,-620.1789255701785
0,3.0,1.0,5.0,1.0,2.0,1.0,-816.4343825904202,-733.5313206829572
0,3.0,1.0,5.0,1.0,2.0,2.0,-795.1958264920862,-708.5244435888294
0,3.0,1.0,5.0,1.0,2.0,3.0,-849.2609559698883,-758.8212520708378
0,3.0,1.0,6.0,0.0,0.0,0.0,-974.7412378269858,-894.707276974475
0,3.0,1.0,6.0,0.0,0.0,1.0,-973.2315887195443,-889.3864868740569
0,3.0,1.0,6.0,0.0,0.0,2.0,-971.5757535455416,-883.9195107070775
0,3.0,1.0,6.0,0.0,0.0,3.0,-982.9763183323944,-891.5089345009535
0,3.0,1.0,6.0,0.0,1.0,0.0,-854.4536369339428,-774.8644733451005
0,3.0,1.0,6.0,0.0,1.0,1.0,-931.5916126910495,-848.21248893131
0,3.0,1.0,6.0,0.0,1.0,2.0,-929.9807704895218,-842.811686558885
0,3.0,1.0,6.0,0.0,1.0,3.0,-927.8537592137798,-836.8947151122456
0,3.0,1.0,6.0,0.0,2.0,0.0,-533.7879643099577,-454.6532233982885
0,3.0,1.0,6.0,0.0,2.0,1.0,-769.9896018617259,-687.0865399542629
0,3.0,1.0,6.0,0.0,2.0,2.0,-846.9919450083785,-760.3205621051218
0,3.0,1.0,6.0,0.0,2.0,3.0,-844.3684112476737,-753.9287073486232
0,3.0,1.0,6.0,1.0,0.0,0.0,-973.3262481895808,-889.4811463440934
0,3.0,1.0,6.0,1.0,0.0,1.0,-971.8012319658628,-884.1449891273987
0,3.0,1.0,6.0,1.0,0.0,2.0,-977.0098646785182,-885.5424808470773
0,3.0,1.0,6.0,1.0,0.0,3.0,-981.9545805593243,-886.6760557349068
0,3.0,1.0,6.0,1.0,1.0,0.0,-850.7360365127911,-767.3569127530516
0,3.0,1.0,6.0,1.0,1.0,1.0,-930.0333763150473,-842.8642923844105
0,3.0,1.0,6.0,1.0,1.0,2.0,-928.4092772845495,-837.4502331830154
0,3.0,1.0,6.0,1.0,1.0,3.0,-928.1472241328906,-833.3982198604593
0,3.0,1.0,6.0,1.0,2.0,0.0,-628.6459967043179,-545.7429347968549
0,3.0,1.0,6.0,1.0,2.0,1.0,-805.3381429642047,-718.666760060948
0,3.0,1.0,6.0,1.0,2.0,2.0,-751.8043805436905,-661.36467664464
0,3.0,1.0,6.0,1.0,2.0,3.0,-846.2234076753412,-752.0153827804968
0,3.0,1.0,7.0,0.0,0.0,0.0,-971.3461937510338,-887.5010919055463
0,3.0,1.0,7.0,0.0,0.0,1.0,-968.9278854746817,-881.2716426362176
0,3.0,1.0,7.0,0.0,0.0,2.0,-968.464431365006,-876.9970475335651
0,3.0,1.0,7.0,0.0,0.0,3.0,-981.2748056838659,-885.9962808594483
0,3.0,1.0,7.0,0.0,1.0,0.0,-922.8740151494562,-839.4948913897167
0,3.0,1.0,7.0,0.0,1.0,1.0,-930.1993380227128,-843.030254092076
0,3.0,1.0,7.0,0.0,1.0,2.0,-928.2676962740082,-837.3086521724741
0,3.0,1.0,7.0,0.0,1.0,3.0,-926.5946396977378,-831.8456354253065
0,3.0,1.0,7.0,0.0,2.0,0.0,-698.7483477888804,-615.8452858814175
0,3.0,1.0,7.0,0.0,2.0,1.0,-840.3418061062662,-753.6704232030095
0,3.0,1.0,7.0,0.0,2.0,2.0,-840.6645877077697,-750.2248838087191
0,3.0,1.0,7.0,0.0,2.0,3.0,-838.6315687569443,-744.4235438620999
0,3.0,1.0,7.0,1.0,0.0,0.0,-969.0656551589623,-881.4094123204982
0,3.0,1.0,7.0,1.0,0.0,1.0,-967.6432528652742,-876.1758690338334
0,3.0,1.0,7.0,1.0,0.0,2.0,-976.6854478831451,-881.4069230587276
0,3.0,1.0,7.0,1.0,0.0,3.0,-979.70358184837,-880.6139160309758
0,3.0,1.0,7.0,1.0,1.0,0.0,-923.7788398227154,-836.6097558920786
0,3.0,1.0,7.0,1.0,1.0,1.0,-928.2949757327282,-837.3359316311941
0,3.0,1.0,7.0,1.0,1.0,2.0,-927.9379962741189,-833.1889920016876
0,3.0,1.0,7.0,1.0,1.0,3.0,-926.3673165558018,-827.8283521124732
0,3.0,1.0,7.0,1.0,2.0,0.0,-768.5722409186221,-681.9008580153654
0,3.0,1.0,7.0,1.0,2.0,1.0,-842.5695341993887,-752.1298303003382
0,3.0,1.0,7.0,1.0,2.0,2.0,-840.8412592453524,-746.633234350508
0,3.0,1.0,7.0,1.0,2.0,3.0,-849.2277393915015,-751.2513935008634
0,3.0,1.0,8.0,0.0,0.0,0.0,-969.0839261246379,-881.4276832861738
0,3.0,1.0,8.0,0.0,0.0,1.0,-969.263540143419,-877.7961563119782
0,3.0,1.0,8.0,0.0,0.0,2.0,-967.5605200195466,-872.2819951951291
0,3.0,1.0,8.0,0.0,0.0,3.0,-980.84814237561,-881.7584765582158
0,3.0,1.0,8.0,0.0,1.0,0.0,-927.7069340420092,-840.5378501113723
0,3.0,1.0,8.0,0.0,1.0,1.0,-932.1472702850313,-841.1882261834971
0,3.0,1.0,8.0,0.0,1.0,2.0,-930.1790409080934,-835.4300366356621
0,3.0,1.0,8.0,0.0,1.0,3.0,-929.2870728731687,-830.74810842984
0,3.0,1.0,8.0,0.0,2.0,0.0,-718.3279971910335,-631.6566142877768
0,3.0,1.0,8.0,0.0,2.0,1.0,-845.8675119775387,-755.4278080784882
0,3.0,1.0,8.0,0.0,2.0,2.0,-845.8541077605541,-751.6460828657098
0,3.0,1.0,8.0,0.0,2.0,3.0,-845.2388534002038,-747.2625075095657
0,3.0,1.0,8.0,1.0,0.0,0.0,-970.5354183259035,-879.0680344944626
0,3.0,1.0,8.0,1.0,0.0,1.0,-969.39951023329,-874.1209854088725
0,3.0,1.0,8.0,1.0,0.0,2.0,-969.669791333773,-870.5801255163788
0,3.0,1.0,8.0,1.0,0.0,3.0,-980.070988599985,-877.170181789614
0,3.0,1.0,8.0,1.0,1.0,0.0,-926.9286560845057,-835.9696119829716
0,3.0,1.0,8.0,1.0,1.0,1.0,-929.4672811565024,-834.7182768840711
0,3.0,1.0,8.0,1.0,1.0,2.0,-930.1384312585135,-831.5994668151849
0,3.0,1.0,8.0,1.0,1.0,3.0,-928.5191322914479,-826.1902076772221
0,3.0,1.0,8.0,1.0,2.0,0.0,-770.3205233472556,-679.8808194482051
0,3.0,1.0,8.0,1.0,2.0,1.0,-846.0414448431131,-751.8334199482688
0,3.0,1.0,8.0,1.0,2.0,2.0,-842.5294917334194,-744.5531458427813
0,3.0,1.0,8.0,1.0,2.0,3.0,-850.4452874633982,-748.7006205769665
0,3.0,1.0,9.0,0.0,0.0,0.0,-967.6564931382239,-876.1891093067832
0,3.0,1.0,9.0,0.0,0.0,1.0,-966.6058482775125,-871.3273234530949
0,3.0,1.0,9.0,0.0,0.0,2.0,-964.9148574050441,-865.8251915876499
0,3.0,1.0,9.0,0.0,0.0,3.0,-978.0610866196789,-875.160279809308
0,3.0,1.0,9.0,0.0,1.0,0.0,-928.7194900607443,-837.7604459592102
0,3.0,1.0,9.0,0.0,1.0,1.0,-928.1209897386939,-833.3719854662626
0,3.0,1.0,9.0,0.0,1.0,2.0,-927.8925711327746,-829.353606689446
0,3.0,1.0,9.0,0.0,1.0,3.0,-926.7313920387562,-824.4024674245304
0,3.0,1.0,9.0,0.0,2.0,0.0,-731.410977264101,-640.9712733650505
0,3.0,1.0,9.0,0.0,2.0,1.0,-847.331039135597,-753.1230142407528
0,3.0,1.0,9.0,0.0,2.0,2.0,-845.3484361012327,-747.3720902105946
0,3.0,1.0,9.0,0.0,2.0,3.0,-843.8826654685912,-742.1379985821593
0,3.0,1.0,9.0,1.0,0.0,0.0,-968.8582307180645,-873.579705893647
0,3.0,1.0,9.0,1.0,0.0,1.0,-968.8355723847268,-869.7459065673326
0,3.0,1.0,9.0,1.0,0.0,2.0,-972.3091771736013,-869.4083703632303
0,3.0,1.0,9.0,1.0,0.0,3.0,-977.6936330307426,-870.981685227395
0,3.0,1.0,9.0,1.0,1.0,0.0,-926.418157463103,-831.6691531906716
0,3.0,1.0,9.0,1.0,1.0,1.0,-925.7772632998862,-827.2382988565575
0,3.0,1.0,9.0,1.0,1.0,2.0,-928.0910332047117,-825.7621085904859
0,3.0,1.0,9.0,1.0,1.0,3.0,-926.6840081542199,-820.5651233690968
0,3.0,1.0,9.0,1.0,2.0,0.0,-787.8104523260685,-693.6024274312242
0,3.0,1.0,9.0,1.0,2.0,1.0,-846.4976403353558,-748.5212944447177
0,3.0,1.0,9.0,1.0,2.0,2.0,-844.5481868789458,-742.8035199925139
0,3.0,1.0,9.0,1.0,2.0,3.0,-848.4789875971917,-742.9659997149661
0,3.0,1.0,10.0,0.0,0.0,0.0,-966.856419796622,-871.5778949722045
0,3.0,1.0,10.0,0.0,0.0,1.0,-964.9890112597122,-865.899345442318
0,3.0,1.0,10.0,0.0,0.0,2.0,-965.6871361988871,-862.7863293885162
0,3.0,1.0,10.0,0.0,0.0,3.0,-977.6422157733423,-870.9302679699947
0,3.0,1.0,10.0,0.0,1.0,0.0,-927.5214431710158,-832.7724388985845
0,3.0,1.0,10.0,0.0,1.0,1.0,-918.3993934407882,-819.8604289974596
0,3.0,1.0,10.0,0.0,1.0,2.0,-926.0740724267641,-823.7451478125383
0,3.0,1.0,10.0,0.0,1.0,3.0,-923.0562483345791,-816.937363549456
0,3.0,1.0,10.0,0.0,2.0,0.0,-725.1828780198756,-630.9748531250314
0,3.0,1.0,10.0,0.0,2.0,1.0,-846.0711867223439,-748.0948408317058
0,3.0,1.0,10.0,0.0,2.0,2.0,-844.2524882261745,-742.5078213397426
0,3.0,1.0,10.0,0.0,2.0,3.0,-841.4131019459235,-735.9001140636979
0,3.0,1.0,10.0,1.0,0.0,0.0,-965.4865765478646,-866.3969107304704
0,3.0,1.0,10.0,1.0,0.0,1.0,-964.6658185153688,-861.7650117049978
0,3.0,1.0,10.0,1.0,0.0,2.0,-971.3997679309914,-864.6878201276438
0,3.0,1.0,10.0,1.0,0.0,3.0,-976.6308713523126,-866.1077825559883
0,3.0,1.0,10.0,1.0,1.0,0.0,-925.8258217670436,-827.286857323715
0,3.0,1.0,10.0,1.0,1.0,1.0,-923.2130430412157,-820.8841184269897
0,3.0,1.0,10.0,1.0,1.0,2.0,-922.4055000466271,-816.286615261504
0,3.0,1.0,10.0,1.0,1.0,3.0,-919.166776975416,-809.2579320193956
0,3.0,1.0,10.0,1.0,2.0,0.0,-783.8132220907905,-685.8368762001525
0,3.0,1.0,10.0,1.0,2.0,1.0,-844.6603568562307,-742.9156899697989
0,3.0,1.0,10.0,1.0,2.0,2.0,-842.9314384022462,-737.4184505200205
0,3.0,1.0,10.0,1.0,2.0,3.0,-846.7696868586588,-737.4883779806394
0,3.0,2.0,0.0,0.0,0.0,0.0,-827.6838079210906,-770.561670571384
0,3.0,2.0,0.0,0.0,0.0,1.0,-831.4605158063401,-770.530235966653
0,3.0,2.0,0.0,0.0,0.0,2.0,-830.7690150853659,-766.0305927556984
0,3.0,2.0,0.0,0.0,0.0,3.0,-839.9705210736788,-771.4239562540308
0,3.0,2.0,0.0,0.0,1.0,0.0,-648.2089266288236,-591.405465908323
0,3.0,2.0,0.0,0.0,1.0,1.0,-799.8045004969379,-739.2141423950706
0,3.0,2.0,0.0,0.0,1.0,2.0,-797.8220684278406,-733.4448129446065
0,3.0,2.0,0.0,0.0,1.0,3.0,-796.3373982666394,-728.1732454020387
0,3.0,2.0,0.0,0.0,2.0,0.0,-300.152393000507,-243.67452645873433
0,3.0,2.0,0.0,0.0,2.0,1.0,-597.8326966429099,-537.5896389983524
0,3.0,2.0,0.0,0.0,2.0,2.0,-721.3695764387626,-657.3613276914202
0,3.0,2.0,0.0,0.0,2.0,3.0,-721.5963810939454,-653.8229412438181
0,3.0,2.0,0.0,1.0,0.0,0.0,-832.508802982157,-771.57852314247
0,3.0,2.0,0.0,1.0,0.0,1.0,-832.058227665175,-767.3198053355075
0,3.0,2.0,0.0,1.0,0.0,2.0,-838.845048413575,-770.298483593927
0,3.0,2.0,0.0,1.0,0.0,3.0,-843.7063861820535,-771.351678872425
0,3.0,2.0,0.0,1.0,1.0,0.0,-722.2848306067128,-661.6944725048455
0,3.0,2.0,0.0,1.0,1.0,1.0,-797.8223228408896,-733.4450673576555
0,3.0,2.0,0.0,1.0,1.0,2.0,-796.190094793782,-728.0259419291813
0,3.0,2.0,0.0,1.0,1.0,3.0,-795.5915764895486,-723.6405262435812
0,3.0,2.0,0.0,1.0,2.0,0.0,-439.243385810085,-379.0003281655275
0,3.0,2.0,0.0,1.0,2.0,1.0,-664.0569420934895,-600.0486933461472
0,3.0,2.0,0.0,1.0,2.0,2.0,-697.9409092425262,-630.167469392399
0,3.0,2.0,0.0,1.0,2.0,3.0,-720.9517418968896,-649.4131109439776
0,3.0,2.0,1.0,0.0,0.0,0.0,-945.0136089810925,-884.0833291414053
0,3.0,2.0,1.0,0.0,0.0,1.0,-945.7769161883398,-881.0384938586723
0,3.0,2.0,1.0,0.0,0.0,2.0,-944.2920841260564,-875.7455193064084
0,3.0,2.0,1.0,0.0,0.0,3.0,-953.145003069132,-880.7902957595036
0,3.0,2.0,1.0,0.0,1.0,0.0,-750.4290635896016,-689.8387054877343
0,3.0,2.0,1.0,0.0,1.0,1.0,-906.6346615373259,-842.2574060540918
0,3.0,2.0,1.0,0.0,1.0,2.0,-904.5309043940938,-836.3667515294931
0,3.0,2.0,1.0,0.0,1.0,3.0,-904.2479224731924,-832.2968722272249
0,3.0,2.0,1.0,0.0,2.0,0.0,-400.8661302667923,-340.6230726222348
0,3.0,2.0,1.0,0.0,2.0,1.0,-692.4060452002993,-628.397796452957
0,3.0,2.0,1.0,0.0,2.0,2.0,-815.3447887585811,-747.571348908454
0,3.0,2.0,1.0,0.0,2.0,3.0,-809.7916703148121,-738.2530393619
0,3.0,2.0,1.0,1.0,0.0,0.0,-944.94269747889,-880.2042751492224
0,3.0,2.0,1.0,1.0,0.0,1.0,-941.751533809605,-873.204968989957
0,3.0,2.0,1.0,1.0,0.0,2.0,-959.7162703354047,-887.3615630257763
0,3.0,2.0,1.0,1.0,0.0,3.0,-954.3173075623858,-878.1544577627769
0,3.0,2.0,1.0,1.0,1.0,0.0,-829.4693229743849,-765.0920674911508
0,3.0,2.0,1.0,1.0,1.0,1.0,-896.5854317086269,-828.4212788440261
0,3.0,2.0,1.0,1.0,1.0,2.0,-905.8217061306389,-833.8706558846714
0,3.0,2.0,1.0,1.0,1.0,3.0,-901.0637735816599,-825.3258259543258
0,3.0,2.0,1.0,1.0,2.0,0.0,-537.3575275579229,-473.3492788105806
0,3.0,2.0,1.0,1.0,2.0,1.0,-763.3211623250324,-695.5477224749052
0,3.0,2.0,1.0,1.0,2.0,2.0,-688.8995883311503,-617.3609573782383
0,3.0,2.0,1.0,1.0,2.0,3.0,-819.2928737108873,-743.9890516551905
0,3.0,2.0,2.0,0.0,0.0,0.0,-932.3769859809886,-867.6385636513211
0,3.0,2.0,2.0,0.0,0.0,1.0,-934.9304501465541,-866.3838853269061
0,3.0,2.0,2.0,0.0,0.0,2.0,-933.0822602504263,-860.7275529407979
0,3.0,2.0,2.0,0.0,0.0,3.0,-943.1436705350093,-866.9808207354004
0,3.0,2.0,2.0,0.0,1.0,0.0,-747.3860630381387,-683.0088075549046
0,3.0,2.0,2.0,0.0,1.0,1.0,-900.0726266203451,-831.9084737557444
0,3.0,2.0,2.0,0.0,1.0,2.0,-899.8680212068595,-827.9169709608921
0,3.0,2.0,2.0,0.0,1.0,3.0,-896.943239174086,-821.2052915467518
0,3.0,2.0,2.0,0.0,2.0,0.0,-366.7543591925297,-302.74611044518736
0,3.0,2.0,2.0,0.0,2.0,1.0,-607.7140308699047,-539.9405910197775
0,3.0,2.0,2.0,0.0,2.0,2.0,-755.681390300958,-684.142759348046
0,3.0,2.0,2.0,0.0,2.0,3.0,-784.274712483138,-708.9708904274412
0,3.0,2.0,2.0,1.0,0.0,0.0,-935.5606318582801,-867.0140670386321
0,3.0,2.0,2.0,1.0,0.0,1.0,-934.564951438383,-862.2102441287545
0,3.0,2.0,2.0,1.0,0.0,2.0,-935.5723900644693,-859.4095402648604
0,3.0,2.0,2.0,1.0,0.0,3.0,-946.2537935576167,-866.2828012680275
0,3.0,2.0,2.0,1.0,1.0,0.0,-819.5242272590953,-751.3600743944945
0,3.0,2.0,2.0,1.0,1.0,1.0,-897.0971220364289,-825.1460717904615
0,3.0,2.0,2.0,1.0,1.0,2.0,-895.8605673918049,-820.1226197644708
0,3.0,2.0,2.0,1.0,1.0,3.0,-897.3316140278147,-817.8067690191139
0,3.0,2.0,2.0,1.0,2.0,0.0,-462.92671445237005,-395.15327460224285
0,3.0,2.0,2.0,1.0,2.0,1.0,-671.6462340888681,-600.1076031359561
0,3.0,2.0,2.0,1.0,2.0,2.0,-606.7935832411684,-531.4897611854716
0,3.0,2.0,2.0,1.0,2.0,3.0,-813.7388678952334,-734.6698547367516
0,3.0,2.0,3.0,0.0,0.0,0.0,-926.9809674809264,-858.4344026612785
0,3.0,2.0,3.0,0.0,0.0,1.0,-928.3458889406027,-855.9911816309742
0,3.0,2.0,3.0,0.0,0.0,2.0,-927.408495657538,-851.245645857929
0,3.0,2.0,3.0,0.0,0.0,3.0,-938.913155319804,-858.9421630302147
0,3.0,2.0,3.0,0.0,1.0,0.0,-761.1510249163622,-692.9868720517615
0,3.0,2.0,3.0,0.0,1.0,1.0,-889.5202280958979,-817.5691778499304
0,3.0,2.0,3.0,0.0,1.0,2.0,-887.4119136277824,-811.6739660004482
0,3.0,2.0,3.0,0.0,1.0,3.0,-885.5156471306555,-805.9908021219546
0,3.0,2.0,3.0,0.0,2.0,0.0,-394.0813846393358,-326.3079447892086
0,3.0,2.0,3.0,0.0,2.0,1.0,-710.5269861748369,-638.9883552219248
0,3.0,2.0,3.0,0.0,2.0,2.0,-805.4403184318485,-730.1364963761516
0,3.0,2.0,3.0,0.0,2.0,3.0,-800.9835976058913,-721.9145844474095
0,3.0,2.0,3.0,1.0,0.0,0.0,-928.2307978083901,-855.8760904987616
0,3.0,2.0,3.0,1.0,0.0,1.0,-926.6396085662708,-850.4767587666619
0,3.0,2.0,3.0,1.0,0.0,2.0,-928.8945759710664,-848.9235836814771
0,3.0,2.0,3.0,1.0,0.0,3.0,-939.3227961143975,-855.5436613348278
0,3.0,2.0,3.0,1.0,1.0,0.0,-822.7727333683034,-750.821683122336
0,3.0,2.0,3.0,1.0,1.0,1.0,-887.1233595312317,-811.3854119038975
0,3.0,2.0,3.0,1.0,1.0,2.0,-885.4979880209581,-805.9731430122573
0,3.0,2.0,3.0,1.0,1.0,3.0,-883.9441634340244,-800.6324210439568
0,3.0,2.0,3.0,1.0,2.0,0.0,-571.6817324452388,-500.14310149232676
0,3.0,2.0,3.0,1.0,2.0,1.0,-749.5163664033676,-674.2125443476707
0,3.0,2.0,3.0,1.0,2.0,2.0,-693.076780984359,-614.0077678258772
0,3.0,2.0,3.0,1.0,2.0,3.0,-799.2721976263819,-716.4379933651153
0,3.0,2.0,4.0,0.0,0.0,0.0,-922.7359214482141,-850.3812141385856
0,3.0,2.0,4.0,0.0,0.0,1.0,-924.0316698471653,-847.8688200475564
0,3.0,2.0,4.0,0.0,0.0,2.0,-924.0211261665291,-844.0501338769399
0,3.0,2.0,4.0,0.0,0.0,3.0,-934.2317017317064,-850.4525669521366
0,3.0,2.0,4.0,0.0,1.0,0.0,-758.6267825337146,-686.6757322877472
0,3.0,2.0,4.0,0.0,1.0,1.0,-888.0913743298809,-812.3534267025467
0,3.0,2.0,4.0,0.0,1.0,2.0,-886.0762715487028,-806.551426540002
0,3.0,2.0,4.0,0.0,1.0,3.0,-884.8278697282293,-801.5161273381617
0,3.0,2.0,4.0,0.0,2.0,0.0,-412.84552400406653,-341.3068930511545
0,3.0,2.0,4.0,0.0,2.0,1.0,-685.6491780586728,-610.3453560029759
0,3.0,2.0,4.0,0.0,2.0,2.0,-799.510018390885,-720.4410052324032
0,3.0,2.0,4.0,0.0,2.0,3.0,-794.9153344977015,-712.0811302364349
0,3.0,2.0,4.0,1.0,0.0,0.0,-924.9647430148927,-848.8018932152838
0,3.0,2.0,4.0,1.0,0.0,1.0,-924.3465394178713,-844.375547128282
0,3.0,2.0,4.0,1.0,0.0,2.0,-925.3896069039865,-841.6104721244168
0,3.0,2.0,4.0,1.0,0.0,3.0,-936.273908922688,-848.6866316531377
0,3.0,2.0,4.0,1.0,1.0,0.0,-823.3868100155632,-747.6488623882291
0,3.0,2.0,4.0,1.0,1.0,1.0,-886.0600330649131,-806.5351880562123
0,3.0,2.0,4.0,1.0,1.0,2.0,-884.4483923912601,-801.1366500011925
0,3.0,2.0,4.0,1.0,1.0,3.0,-883.5405455434004,-796.4419057719662
0,3.0,2.0,4.0,1.0,2.0,0.0,-561.1584133961571,-485.8545913404603
0,3.0,2.0,4.0,1.0,2.0,1.0,-750.9908579449774,-671.9218447864956
0,3.0,2.0,4.0,1.0,2.0,2.0,-696.802908075601,-613.9687038143344
0,3.0,2.0,4.0,1.0,2.0,3.0,-798.3495319522614,-711.7501365882099
0,3.0,2.0,5.0,0.0,0.0,0.0,-925.5484372182535,-849.3855874186446
0,3.0,2.0,5.0,0.0,0.0,1.0,-932.5201954717245,-852.5492031821352
0,3.0,2.0,5.0,0.0,0.0,2.0,-931.1434130519403,-847.3642782723706
0,3.0,2.0,5.0,0.0,0.0,3.0,-937.9663262826697,-850.3790490131195
0,3.0,2.0,5.0,0.0,1.0,0.0,-794.0010167164736,-718.2630690891394
0,3.0,2.0,5.0,0.0,1.0,1.0,-915.5460768281391,-836.0212318194383
0,3.0,2.0,5.0,0.0,1.0,2.0,-908.5570508403409,-825.2453084502733
0,3.0,2.0,5.0,0.0,1.0,3.0,-912.3203137113201,-825.2216739398858
0,3.0,2.0,5.0,0.0,2.0,0.0,-502.92579682284145,-427.6219747671446
0,3.0,2.0,5.0,0.0,2.0,1.0,-726.1436381538302,-647.0746249953485
0,3.0,2.0,5.0,0.0,2.0,2.0,-809.2716045952201,-726.4374003339535
0,3.0,2.0,5.0,0.0,2.0,3.0,-807.4336708788353,-720.8342755147839
0,3.0,2.0,5.0,1.0,0.0,0.0,-931.774343804288,-851.8033515146988
0,3.0,2.0,5.0,1.0,0.0,1.0,-930.3008610310756,-846.5217262515058
0,3.0,2.0,5.0,1.0,0.0,2.0,-929.3469053197705,-841.7596280502203
0,3.0,2.0,5.0,1.0,0.0,3.0,-941.0454365799275,-849.6500168203968
